transaction_id,application_id,business_date,status,amount,currency,region,counterparty_id,product_code,trader_id,book,value_date
TXN0008225190,APP001,2026-01-24,settled,677489.05,CHF,APAC,CP0495,EQUITY,TDR0144,BOOK_B,2025-07-16
TXN0009697977,APP006,2026-04-01,settled,441851.44,GBP,LATAM,CP0401,OPTION,TDR0001,BOOK_A,2025-01-14
TXN0006227773,APP002,2026-04-09,failed,991372.71,GBP,EMEA,CP0363,FUTURE,TDR0179,BOOK_D,2025-06-27
TXN0005356731,APP019,2025-03-24,reversed,512259.79,GBP,EMEA,CP0391,FUTURE,TDR0153,BOOK_A,2025-08-03
TXN0003381861,APP014,2026-02-25,reversed,39114.18,GBP,LATAM,CP0336,EQUITY,TDR0021,BOOK_A,2025-11-24
TXN0001836054,APP008,2025-11-23,failed,580329.42,GBP,APAC,CP0323,EQUITY,TDR0177,BOOK_D,2025-07-11
TXN0005735250,APP005,2025-12-15,failed,707963.03,CHF,EMEA,CP0100,OPTION,TDR0006,BOOK_B,2025-04-09
TXN0003410932,APP002,2025-07-06,active,718370.3,CHF,AMER,CP0466,EQUITY,TDR0152,BOOK_B,2025-08-30
TXN0008644238,APP011,2025-05-30,reversed,294913.5,JPY,AMER,CP0079,FUTURE,TDR0100,BOOK_C,2025-06-15
TXN0009603394,APP009,2025-10-08,pending,425991.06,CHF,AMER,CP0396,FX,TDR0180,BOOK_B,2025-05-01
TXN0008995637,APP008,2025-08-09,failed,729992.01,EUR,AMER,CP0483,FX,TDR0134,BOOK_D,2025-06-02
TXN0002663130,APP003,2025-05-10,settled,818371.36,CHF,LATAM,CP0183,FX,TDR0048,BOOK_D,2025-10-31
TXN0006429032,APP020,2025-03-13,active,785444.86,USD,LATAM,CP0073,FX,TDR0125,BOOK_B,2025-11-22
TXN0001705521,APP014,2025-05-20,settled,696414.42,USD,LATAM,CP0165,BOND,TDR0093,BOOK_B,2026-02-08
TXN0003838304,APP008,2025-12-21,reversed,403689.08,USD,EMEA,CP0125,FUTURE,TDR0023,BOOK_D,2025-05-09
TXN0003172997,APP007,2026-03-16,settled,479283.84,JPY,EMEA,CP0094,FX,TDR0055,BOOK_B,2025-03-14
TXN0009020869,APP017,2025-06-28,pending,329275.71,AUD,APAC,CP0323,EQUITY,TDR0042,BOOK_B,2025-06-18
TXN0002299279,APP016,2025-06-03,pending,814390.78,EUR,EMEA,CP0262,FUTURE,TDR0104,BOOK_C,2025-01-05
TXN0005572768,APP003,2026-01-23,settled,445296.81,JPY,EMEA,CP0404,BOND,TDR0121,BOOK_B,2025-11-09
TXN0000157271,APP002,2026-01-31,active,844361.01,EUR,EMEA,CP0219,FUTURE,TDR0058,BOOK_C,2025-02-17
TXN0004058199,APP002,2025-08-28,failed,48532.51,JPY,APAC,CP0243,FX,TDR0083,BOOK_A,2026-03-15
TXN0004084921,APP002,2025-06-21,pending,809132.27,USD,AMER,CP0069,FX,TDR0039,BOOK_A,2025-04-28
TXN0004214951,APP005,2025-01-22,reversed,169637.73,EUR,EMEA,CP0155,SWAP,TDR0119,BOOK_B,2025-06-09
TXN0006506465,APP003,2025-01-01,active,340749.32,GBP,APAC,CP0019,OPTION,TDR0022,BOOK_B,2025-08-17
TXN0000860891,APP018,2025-08-28,failed,561109.82,CHF,AMER,CP0400,FX,TDR0094,BOOK_D,2025-02-24
TXN0001227201,APP019,2026-04-02,pending,976839.2,JPY,EMEA,CP0447,FX,TDR0065,BOOK_C,2025-09-23
TXN0001597805,APP008,2025-10-05,active,726668.72,CHF,APAC,CP0140,FX,TDR0068,BOOK_D,2026-04-11
TXN0005375875,APP006,2025-08-26,reversed,468924.25,GBP,LATAM,CP0439,EQUITY,TDR0126,BOOK_B,2026-03-18
TXN0001738899,APP020,2025-07-05,failed,336119.94,USD,LATAM,CP0385,FUTURE,TDR0090,BOOK_B,2025-12-09
TXN0003953347,APP006,2025-02-22,settled,546705.56,JPY,EMEA,CP0027,FX,TDR0084,BOOK_C,2025-08-25
TXN0007901610,APP017,2025-01-12,reversed,57182.59,GBP,EMEA,CP0460,FX,TDR0192,BOOK_B,2025-03-19
TXN0004372718,APP005,2025-06-27,pending,710102.28,EUR,EMEA,CP0402,FUTURE,TDR0080,BOOK_C,2025-07-17
TXN0009872777,APP016,2025-03-17,settled,417010.18,JPY,LATAM,CP0033,BOND,TDR0067,BOOK_C,2025-09-08
TXN0002772956,APP017,2025-09-16,reversed,344899.2,EUR,LATAM,CP0467,BOND,TDR0118,BOOK_C,2025-06-23
TXN0009160274,APP002,2026-01-14,failed,186527.41,GBP,EMEA,CP0018,FX,TDR0031,BOOK_D,2025-05-19
TXN0002623897,APP004,2025-05-12,settled,407453.76,USD,EMEA,CP0205,EQUITY,TDR0090,BOOK_A,2025-10-08
TXN0000960891,APP011,2025-02-23,reversed,174948.89,JPY,EMEA,CP0230,BOND,TDR0070,BOOK_B,2025-02-13
TXN0006878460,APP018,2025-03-30,reversed,409016.08,GBP,APAC,CP0378,SWAP,TDR0039,BOOK_C,2025-10-28
TXN0008954426,APP012,2025-12-29,active,847696.75,JPY,LATAM,CP0250,EQUITY,TDR0049,BOOK_B,2026-01-31
TXN0006853159,APP007,2025-03-18,failed,279365.72,USD,LATAM,CP0199,EQUITY,TDR0164,BOOK_C,2025-10-15
TXN0009308355,APP004,2025-03-12,pending,968342.97,JPY,AMER,CP0221,OPTION,TDR0152,BOOK_C,2025-08-13
TXN0001270059,APP004,2025-09-30,reversed,858745.68,CHF,AMER,CP0177,EQUITY,TDR0119,BOOK_A,2025-04-30
TXN0008855258,APP016,2025-11-25,failed,332767.74,GBP,LATAM,CP0215,OPTION,TDR0021,BOOK_B,2025-12-01
TXN0006548032,APP012,2026-01-23,active,182909.39,USD,LATAM,CP0247,FX,TDR0042,BOOK_A,2025-03-14
TXN0009279880,APP002,2025-03-08,active,468328.49,AUD,EMEA,CP0102,BOND,TDR0113,BOOK_D,2025-03-07
TXN0006122720,APP018,2025-10-22,settled,354637.35,USD,LATAM,CP0133,FUTURE,TDR0036,BOOK_A,2025-07-20
TXN0001828012,APP008,2025-03-15,reversed,571129.43,JPY,AMER,CP0429,FUTURE,TDR0027,BOOK_D,2025-04-15
TXN0001704135,APP008,2025-08-31,pending,835134.35,USD,AMER,CP0402,FX,TDR0167,BOOK_A,2025-05-18
TXN0002677959,APP010,2025-11-23,failed,896431.38,EUR,LATAM,CP0081,FX,TDR0016,BOOK_D,2025-06-24
TXN0007658369,APP010,2025-12-10,failed,73576.12,CHF,APAC,CP0061,FX,TDR0031,BOOK_C,2025-01-30
TXN0006465990,APP012,2025-07-13,active,853299.83,USD,APAC,CP0196,FX,TDR0173,BOOK_C,2025-01-07
TXN0007054913,APP015,2025-10-26,pending,933745.74,USD,APAC,CP0357,FUTURE,TDR0132,BOOK_C,2025-07-01
TXN0001094863,APP017,2026-01-17,settled,599384.06,AUD,LATAM,CP0412,SWAP,TDR0161,BOOK_B,2025-03-18
TXN0007576377,APP020,2025-05-12,pending,238574.66,CHF,LATAM,CP0123,EQUITY,TDR0060,BOOK_A,2026-01-26
TXN0008728004,APP009,2026-02-02,pending,968652.52,AUD,APAC,CP0304,BOND,TDR0050,BOOK_C,2025-11-10
TXN0005248576,APP013,2026-01-27,failed,118312.49,USD,AMER,CP0484,EQUITY,TDR0095,BOOK_A,2026-03-07
TXN0004598209,APP008,2025-08-08,pending,802955.39,GBP,APAC,CP0081,SWAP,TDR0108,BOOK_C,2025-09-30
TXN0005407025,APP007,2025-05-06,failed,788858.06,CHF,EMEA,CP0211,SWAP,TDR0184,BOOK_C,2025-10-15
TXN0006902238,APP007,2026-03-31,pending,765659.66,CHF,LATAM,CP0250,FX,TDR0009,BOOK_A,2026-02-28
TXN0009735527,APP017,2025-07-15,reversed,249818.37,CHF,APAC,CP0107,SWAP,TDR0058,BOOK_D,2025-10-20
TXN0008325450,APP009,2026-02-02,failed,997537.86,CHF,EMEA,CP0479,FX,TDR0046,BOOK_C,2025-04-14
TXN0004870658,APP005,2025-05-09,failed,217938.3,GBP,AMER,CP0357,OPTION,TDR0147,BOOK_A,2025-08-09
TXN0000289678,APP017,2025-04-17,failed,771735.26,EUR,AMER,CP0228,BOND,TDR0088,BOOK_A,2025-07-15
TXN0009702597,APP009,2026-02-05,failed,185923.91,AUD,AMER,CP0003,FX,TDR0005,BOOK_C,2026-03-25
TXN0000144183,APP011,2026-01-08,reversed,118302.22,USD,AMER,CP0455,FX,TDR0074,BOOK_A,2026-01-07
TXN0000012053,APP017,2025-07-11,active,273805.03,CHF,AMER,CP0107,EQUITY,TDR0050,BOOK_A,2025-03-07
TXN0009650043,APP005,2025-01-07,active,676485.59,AUD,LATAM,CP0008,EQUITY,TDR0009,BOOK_A,2025-11-18
TXN0009256046,APP004,2025-10-26,failed,591406.27,EUR,AMER,CP0435,OPTION,TDR0062,BOOK_B,2026-03-19
TXN0005621430,APP004,2025-06-29,pending,567256.72,EUR,AMER,CP0212,BOND,TDR0074,BOOK_A,2025-01-10
TXN0000234150,APP016,2025-06-13,reversed,392266.27,EUR,LATAM,CP0159,OPTION,TDR0111,BOOK_B,2025-10-21
TXN0008191352,APP005,2025-03-25,active,468857.7,CHF,AMER,CP0171,FUTURE,TDR0163,BOOK_C,2025-11-01
TXN0009269140,APP001,2025-10-09,pending,162220.3,AUD,EMEA,CP0128,SWAP,TDR0036,BOOK_A,2025-01-10
TXN0001916699,APP014,2026-04-09,pending,543403.64,JPY,EMEA,CP0070,FX,TDR0007,BOOK_C,2025-04-03
TXN0004174506,APP001,2025-07-27,reversed,624723.73,USD,EMEA,CP0202,EQUITY,TDR0187,BOOK_D,2025-03-17
TXN0009534353,APP005,2025-08-14,failed,155577.45,JPY,LATAM,CP0275,SWAP,TDR0137,BOOK_C,2025-05-04
TXN0005401210,APP019,2026-04-06,reversed,186623.64,USD,LATAM,CP0336,FX,TDR0016,BOOK_B,2026-02-02
TXN0003488617,APP003,2025-05-28,active,69389.0,AUD,APAC,CP0082,FX,TDR0094,BOOK_A,2025-11-24
TXN0004544221,APP018,2025-11-11,pending,804394.03,EUR,APAC,CP0490,SWAP,TDR0146,BOOK_B,2025-07-09
TXN0000323037,APP003,2025-03-12,active,693817.12,USD,EMEA,CP0200,FUTURE,TDR0072,BOOK_C,2025-05-13
TXN0002003890,APP019,2026-04-06,failed,100506.23,USD,LATAM,CP0382,FUTURE,TDR0018,BOOK_B,2025-03-20
TXN0005281606,APP013,2026-01-23,reversed,342730.02,USD,APAC,CP0135,FX,TDR0155,BOOK_A,2025-07-05
TXN0005784961,APP019,2025-06-29,settled,227237.17,USD,LATAM,CP0089,EQUITY,TDR0187,BOOK_B,2025-01-12
TXN0000180402,APP006,2025-08-09,active,578709.61,GBP,EMEA,CP0473,OPTION,TDR0049,BOOK_A,2025-07-01
TXN0002380718,APP007,2025-07-02,failed,379677.34,CHF,LATAM,CP0222,OPTION,TDR0036,BOOK_B,2025-06-10
TXN0003445334,APP002,2025-09-22,active,949845.31,AUD,LATAM,CP0325,FUTURE,TDR0097,BOOK_B,2025-07-13
TXN0008242630,APP004,2025-07-16,failed,147943.31,AUD,APAC,CP0172,FX,TDR0128,BOOK_D,2025-10-11
TXN0001018573,APP014,2025-01-30,settled,21037.24,CHF,LATAM,CP0026,FX,TDR0163,BOOK_C,2025-11-27
TXN0003834398,APP004,2025-03-31,settled,40397.72,USD,AMER,CP0177,SWAP,TDR0046,BOOK_B,2025-03-06
TXN0001620782,APP020,2025-12-16,reversed,250631.74,GBP,EMEA,CP0408,OPTION,TDR0074,BOOK_C,2025-01-12
TXN0003602085,APP015,2025-06-12,active,159134.57,JPY,AMER,CP0405,BOND,TDR0116,BOOK_D,2025-06-07
TXN0007385718,APP016,2025-09-14,active,313736.55,EUR,APAC,CP0147,EQUITY,TDR0080,BOOK_D,2025-03-28
TXN0000340780,APP011,2026-02-12,failed,408054.28,USD,APAC,CP0228,OPTION,TDR0075,BOOK_A,2025-04-04
TXN0009388501,APP013,2025-09-16,failed,789131.9,AUD,AMER,CP0031,OPTION,TDR0039,BOOK_C,2025-12-25
TXN0004280743,APP009,2025-05-04,reversed,447243.94,JPY,AMER,CP0247,FX,TDR0118,BOOK_A,2026-01-11
TXN0000234330,APP013,2025-04-12,failed,230780.94,EUR,APAC,CP0259,EQUITY,TDR0020,BOOK_C,2026-01-02
TXN0009303225,APP002,2025-07-28,reversed,922670.49,EUR,AMER,CP0255,OPTION,TDR0200,BOOK_C,2025-11-07
TXN0006617357,APP008,2026-01-21,active,543462.68,CHF,AMER,CP0315,FX,TDR0196,BOOK_D,2025-12-01
TXN0005326838,APP009,2026-03-15,failed,391295.9,GBP,LATAM,CP0023,SWAP,TDR0177,BOOK_A,2025-02-15
TXN0000373146,APP012,2025-04-09,settled,248098.54,GBP,APAC,CP0123,BOND,TDR0151,BOOK_B,2025-11-10
TXN0000624860,APP020,2025-03-16,reversed,620336.48,GBP,LATAM,CP0342,FX,TDR0116,BOOK_C,2025-04-29
TXN0008855760,APP006,2025-03-06,pending,385454.26,AUD,APAC,CP0120,EQUITY,TDR0135,BOOK_D,2025-12-16
TXN0000739579,APP020,2025-09-02,pending,953999.47,AUD,EMEA,CP0141,FX,TDR0198,BOOK_B,2026-01-28
TXN0004602813,APP016,2025-11-11,settled,414847.1,EUR,APAC,CP0367,FUTURE,TDR0070,BOOK_D,2025-11-28
TXN0002586871,APP006,2025-12-22,failed,700071.29,JPY,LATAM,CP0355,BOND,TDR0119,BOOK_D,2025-03-05
TXN0008549022,APP020,2025-12-14,failed,440196.94,EUR,APAC,CP0274,EQUITY,TDR0170,BOOK_D,2025-12-08
TXN0000925907,APP005,2025-07-05,pending,302421.82,USD,LATAM,CP0170,OPTION,TDR0047,BOOK_D,2025-01-05
TXN0007969469,APP011,2026-04-12,pending,484316.56,USD,LATAM,CP0076,FUTURE,TDR0068,BOOK_A,2025-11-07
TXN0009632863,APP005,2025-10-02,active,816409.15,CHF,EMEA,CP0257,OPTION,TDR0084,BOOK_A,2025-07-16
TXN0001492643,APP004,2025-03-18,reversed,744302.21,GBP,EMEA,CP0129,SWAP,TDR0131,BOOK_D,2025-07-07
TXN0005608118,APP020,2025-04-04,active,343957.04,CHF,EMEA,CP0242,EQUITY,TDR0095,BOOK_D,2025-10-06
TXN0003978287,APP014,2025-08-11,reversed,147902.28,AUD,LATAM,CP0107,SWAP,TDR0177,BOOK_A,2025-07-08
TXN0000697037,APP014,2025-01-12,reversed,963477.79,CHF,EMEA,CP0038,EQUITY,TDR0083,BOOK_B,2025-07-12
TXN0006014047,APP003,2025-12-28,active,972573.83,AUD,AMER,CP0232,SWAP,TDR0089,BOOK_D,2025-05-14
TXN0004502329,APP005,2025-11-26,failed,901142.95,CHF,AMER,CP0029,EQUITY,TDR0190,BOOK_A,2025-06-09
TXN0000213591,APP010,2025-08-08,failed,196154.15,EUR,LATAM,CP0455,FUTURE,TDR0114,BOOK_B,2026-02-20
TXN0005955012,APP013,2025-12-12,settled,437793.43,CHF,EMEA,CP0450,FX,TDR0070,BOOK_C,2026-02-13
TXN0000775774,APP015,2025-11-07,active,878900.38,GBP,LATAM,CP0341,FX,TDR0058,BOOK_B,2025-04-30
TXN0006445561,APP012,2025-03-17,pending,415068.51,AUD,EMEA,CP0477,FUTURE,TDR0099,BOOK_B,2025-06-30
TXN0008740268,APP019,2025-10-19,settled,911413.5,CHF,APAC,CP0500,FX,TDR0114,BOOK_C,2026-01-09
TXN0003525646,APP004,2026-01-11,failed,315411.83,USD,LATAM,CP0234,FX,TDR0185,BOOK_B,2025-12-09
TXN0005374794,APP006,2025-05-26,reversed,308453.03,CHF,APAC,CP0393,FUTURE,TDR0170,BOOK_C,2025-12-08
TXN0003530307,APP018,2026-02-27,reversed,203495.6,EUR,APAC,CP0262,BOND,TDR0044,BOOK_B,2025-08-11
TXN0005915819,APP013,2025-07-12,reversed,56977.55,GBP,AMER,CP0384,BOND,TDR0125,BOOK_A,2025-10-23
TXN0000837773,APP015,2025-12-26,failed,484176.41,CHF,AMER,CP0161,OPTION,TDR0030,BOOK_B,2025-01-19
TXN0001226832,APP004,2025-06-23,pending,969957.22,USD,APAC,CP0153,FX,TDR0092,BOOK_D,2025-02-12
TXN0005059362,APP019,2026-04-08,pending,780537.9,JPY,AMER,CP0079,FX,TDR0088,BOOK_C,2025-01-17
TXN0008703161,APP018,2025-06-28,active,651287.34,USD,EMEA,CP0089,EQUITY,TDR0125,BOOK_A,2025-07-19
TXN0002671300,APP011,2025-10-13,settled,438088.24,JPY,EMEA,CP0128,BOND,TDR0080,BOOK_A,2026-02-28
TXN0002405193,APP017,2025-04-12,settled,75098.16,USD,EMEA,CP0345,FX,TDR0027,BOOK_B,2025-08-26
TXN0005424927,APP017,2025-03-06,failed,684021.18,USD,EMEA,CP0136,OPTION,TDR0104,BOOK_D,2026-01-06
TXN0004977150,APP003,2025-02-25,settled,69436.42,JPY,AMER,CP0243,BOND,TDR0196,BOOK_B,2025-06-20
TXN0007866771,APP019,2025-11-11,active,408487.85,GBP,APAC,CP0199,EQUITY,TDR0030,BOOK_B,2025-08-21
TXN0003768977,APP002,2025-04-16,active,875936.26,GBP,APAC,CP0352,EQUITY,TDR0012,BOOK_B,2026-03-17
TXN0002422458,APP016,2025-08-19,reversed,868216.21,EUR,LATAM,CP0080,EQUITY,TDR0001,BOOK_D,2026-03-20
TXN0002963883,APP006,2025-02-25,active,806686.07,GBP,APAC,CP0014,EQUITY,TDR0099,BOOK_C,2026-01-30
TXN0008912419,APP019,2025-08-13,failed,328516.52,EUR,LATAM,CP0433,OPTION,TDR0055,BOOK_D,2025-12-17
TXN0000337990,APP010,2025-05-12,reversed,747577.21,CHF,APAC,CP0401,SWAP,TDR0106,BOOK_C,2025-08-31
TXN0004659569,APP001,2025-12-15,settled,666685.38,GBP,APAC,CP0317,FUTURE,TDR0149,BOOK_B,2025-08-25
TXN0007452249,APP015,2025-04-24,settled,127499.23,GBP,LATAM,CP0127,FUTURE,TDR0097,BOOK_D,2025-04-03
TXN0009970442,APP003,2025-01-28,pending,231179.79,CHF,AMER,CP0318,OPTION,TDR0112,BOOK_B,2025-06-01
TXN0004525550,APP007,2025-03-02,active,445223.54,JPY,AMER,CP0397,FX,TDR0173,BOOK_C,2026-02-26
TXN0008805004,APP004,2026-04-07,pending,588392.61,GBP,LATAM,CP0255,EQUITY,TDR0105,BOOK_C,2025-06-12
TXN0006230743,APP006,2025-10-28,settled,702761.61,GBP,LATAM,CP0024,FX,TDR0161,BOOK_C,2026-01-03
TXN0000552948,APP020,2025-05-26,active,430193.3,GBP,APAC,CP0241,BOND,TDR0197,BOOK_A,2025-03-23
TXN0008964282,APP004,2025-08-16,pending,646485.41,USD,LATAM,CP0188,OPTION,TDR0093,BOOK_A,2025-05-18
TXN0009710531,APP005,2025-01-19,active,813353.31,AUD,APAC,CP0332,BOND,TDR0063,BOOK_D,2025-01-01
TXN0005654793,APP010,2025-02-16,reversed,79315.97,JPY,EMEA,CP0063,FX,TDR0107,BOOK_D,2025-07-15
TXN0004788577,APP007,2025-07-27,pending,798012.55,AUD,LATAM,CP0438,EQUITY,TDR0191,BOOK_A,2025-11-30
TXN0002438988,APP010,2026-02-13,failed,954115.91,AUD,APAC,CP0143,FX,TDR0192,BOOK_B,2025-11-20
TXN0004588974,APP001,2025-08-14,active,680282.24,JPY,AMER,CP0178,BOND,TDR0158,BOOK_A,2025-04-14
TXN0002346962,APP018,2025-06-22,active,572087.96,JPY,LATAM,CP0024,FUTURE,TDR0034,BOOK_D,2026-02-22
TXN0003689781,APP006,2025-03-18,reversed,326212.17,USD,AMER,CP0356,FUTURE,TDR0060,BOOK_C,2026-01-08
TXN0002903167,APP015,2025-05-29,reversed,76905.86,EUR,APAC,CP0489,OPTION,TDR0137,BOOK_C,2026-03-27
TXN0005694303,APP017,2025-01-18,settled,374792.97,AUD,EMEA,CP0303,SWAP,TDR0128,BOOK_A,2026-04-02
TXN0008235965,APP014,2025-09-16,pending,120047.16,JPY,AMER,CP0470,FX,TDR0031,BOOK_B,2026-02-14
TXN0003209954,APP011,2025-08-11,active,788771.59,CHF,AMER,CP0429,OPTION,TDR0077,BOOK_A,2025-10-18
TXN0003168993,APP001,2025-03-22,reversed,473187.42,GBP,LATAM,CP0125,OPTION,TDR0039,BOOK_D,2025-10-29
TXN0007788336,APP015,2025-01-10,reversed,457620.8,JPY,AMER,CP0380,BOND,TDR0122,BOOK_A,2025-03-27
TXN0009762492,APP004,2025-01-22,reversed,801631.25,AUD,APAC,CP0217,EQUITY,TDR0042,BOOK_A,2025-12-23
TXN0009122940,APP019,2026-01-13,settled,340497.08,GBP,APAC,CP0373,OPTION,TDR0070,BOOK_C,2025-05-06
TXN0008702920,APP013,2025-02-02,reversed,886648.08,EUR,APAC,CP0220,EQUITY,TDR0185,BOOK_D,2025-04-17
TXN0006890502,APP011,2025-09-08,failed,482328.49,EUR,AMER,CP0394,OPTION,TDR0075,BOOK_C,2025-09-09
TXN0000359717,APP010,2025-07-23,active,567892.78,CHF,APAC,CP0348,SWAP,TDR0039,BOOK_B,2025-11-08
TXN0003084991,APP005,2025-10-24,active,353348.65,CHF,APAC,CP0101,OPTION,TDR0019,BOOK_C,2025-11-17
TXN0008678632,APP001,2025-03-29,failed,550211.74,CHF,APAC,CP0147,EQUITY,TDR0118,BOOK_C,2025-07-31
TXN0006348332,APP012,2025-12-28,failed,405201.6,AUD,EMEA,CP0060,EQUITY,TDR0183,BOOK_D,2026-01-01
TXN0001400448,APP004,2025-11-04,active,358705.07,EUR,AMER,CP0407,EQUITY,TDR0093,BOOK_A,2025-11-28
TXN0006282011,APP008,2025-07-12,failed,830264.64,EUR,APAC,CP0118,OPTION,TDR0038,BOOK_A,2025-05-13
TXN0007008997,APP001,2025-01-29,active,910034.59,JPY,APAC,CP0181,BOND,TDR0004,BOOK_A,2025-09-05
TXN0009809811,APP018,2025-05-04,reversed,933927.45,USD,LATAM,CP0261,BOND,TDR0069,BOOK_B,2025-01-24
TXN0000078016,APP010,2025-10-31,settled,706427.76,JPY,APAC,CP0466,BOND,TDR0114,BOOK_B,2025-03-08
TXN0009578744,APP004,2025-07-08,failed,267492.88,USD,LATAM,CP0219,EQUITY,TDR0009,BOOK_D,2025-12-30
TXN0004051881,APP018,2026-03-03,active,424264.62,AUD,LATAM,CP0246,SWAP,TDR0085,BOOK_D,2025-08-29
TXN0006863232,APP018,2025-03-25,reversed,578919.84,JPY,LATAM,CP0302,SWAP,TDR0168,BOOK_C,2025-02-06
TXN0003581238,APP003,2026-02-16,pending,53881.26,CHF,EMEA,CP0352,EQUITY,TDR0078,BOOK_D,2026-02-19
TXN0009092160,APP012,2025-02-01,pending,858310.96,GBP,APAC,CP0333,BOND,TDR0043,BOOK_A,2025-10-24
TXN0000492223,APP008,2025-02-18,settled,957687.0,USD,AMER,CP0500,FUTURE,TDR0063,BOOK_D,2025-12-16
TXN0006702177,APP007,2025-03-26,failed,844841.38,AUD,AMER,CP0068,EQUITY,TDR0189,BOOK_A,2025-10-05
TXN0009462952,APP016,2025-11-13,reversed,192518.25,USD,EMEA,CP0477,EQUITY,TDR0185,BOOK_A,2025-03-17
TXN0009924966,APP004,2025-10-06,failed,483913.23,AUD,LATAM,CP0328,SWAP,TDR0106,BOOK_B,2025-11-04
TXN0007221043,APP020,2025-06-28,reversed,834485.29,USD,EMEA,CP0126,FX,TDR0031,BOOK_C,2025-09-01
TXN0003398636,APP014,2025-07-06,active,718449.6,GBP,AMER,CP0305,FUTURE,TDR0043,BOOK_B,2025-12-12
TXN0002769094,APP004,2025-06-26,active,469860.42,JPY,APAC,CP0081,SWAP,TDR0126,BOOK_D,2025-05-18
TXN0005758317,APP003,2025-04-01,settled,481977.09,GBP,APAC,CP0304,SWAP,TDR0003,BOOK_B,2026-01-18
TXN0009445838,APP002,2026-04-13,reversed,125938.36,GBP,AMER,CP0130,SWAP,TDR0047,BOOK_A,2025-01-03
TXN0004991410,APP020,2026-02-18,settled,279934.76,GBP,APAC,CP0062,OPTION,TDR0144,BOOK_C,2025-10-22
TXN0004023892,APP006,2026-03-06,settled,386766.7,JPY,APAC,CP0495,OPTION,TDR0111,BOOK_A,2025-05-25
