transaction_id,application_id,business_date,status,amount,currency,region,counterparty_id,product_code,trader_id,book,value_date
TXN0007379991,APP015,2025-10-25,settled,463456.59,USD,AMER,CP0466,EQUITY,TDR0180,BOOK_C,2025-11-14
TXN0001748609,APP001,2025-04-29,active,624879.22,JPY,LATAM,CP0337,OPTION,TDR0145,BOOK_C,2025-02-08
TXN0000945337,APP015,2025-02-10,failed,274793.4,AUD,APAC,CP0065,BOND,TDR0176,BOOK_C,2025-11-14
TXN0003548112,APP008,2026-02-27,pending,784410.87,USD,APAC,CP0209,OPTION,TDR0038,BOOK_D,2026-03-10
TXN0007063323,APP018,2026-03-22,settled,965798.82,EUR,APAC,CP0267,OPTION,TDR0136,BOOK_B,2026-02-08
TXN0003056258,APP013,2025-02-13,failed,807847.98,AUD,EMEA,CP0285,EQUITY,TDR0198,BOOK_C,2026-01-16
TXN0008041881,APP011,2025-03-30,reversed,155634.51,AUD,EMEA,CP0253,SWAP,TDR0170,BOOK_B,2025-06-18
TXN0006105467,APP004,2025-07-06,pending,454314.0,AUD,LATAM,CP0355,FX,TDR0117,BOOK_B,2025-12-09
TXN0006056752,APP006,2025-05-06,reversed,264837.72,AUD,APAC,CP0145,EQUITY,TDR0197,BOOK_A,2025-12-08
TXN0000585638,APP005,2025-01-16,active,240693.38,EUR,APAC,CP0401,SWAP,TDR0053,BOOK_C,2026-04-09
TXN0002269955,APP011,2026-01-19,settled,728551.13,CHF,LATAM,CP0077,EQUITY,TDR0047,BOOK_D,2025-11-09
TXN0003424877,APP007,2025-11-13,pending,638408.48,AUD,AMER,CP0003,BOND,TDR0161,BOOK_D,2025-02-06
TXN0003548836,APP001,2025-10-03,pending,484268.15,JPY,APAC,CP0054,OPTION,TDR0156,BOOK_C,2025-12-24
TXN0009114320,APP007,2025-08-09,pending,580331.26,GBP,LATAM,CP0455,FX,TDR0121,BOOK_A,2026-02-03
TXN0003518420,APP009,2025-10-12,active,765271.32,EUR,LATAM,CP0323,SWAP,TDR0189,BOOK_A,2025-06-23
TXN0000339288,APP009,2026-02-07,reversed,806600.36,EUR,AMER,CP0003,EQUITY,TDR0048,BOOK_D,2026-04-02
TXN0000464594,APP012,2025-06-06,active,670825.44,EUR,LATAM,CP0215,FX,TDR0082,BOOK_C,2026-01-27
TXN0006689393,APP020,2025-02-02,settled,589152.57,JPY,AMER,CP0440,FUTURE,TDR0029,BOOK_A,2025-02-23
TXN0000745212,APP011,2025-09-17,reversed,452604.49,GBP,EMEA,CP0048,SWAP,TDR0095,BOOK_A,2025-04-04
TXN0005053610,APP015,2025-12-22,settled,170800.04,GBP,EMEA,CP0065,SWAP,TDR0134,BOOK_A,2025-04-06
TXN0005731435,APP005,2026-04-08,reversed,252907.35,USD,LATAM,CP0283,FUTURE,TDR0040,BOOK_A,2025-04-26
TXN0009909156,APP015,2025-03-15,active,444520.98,EUR,LATAM,CP0121,EQUITY,TDR0082,BOOK_D,2025-01-04
TXN0004278528,APP018,2025-03-09,settled,465114.66,GBP,APAC,CP0172,BOND,TDR0112,BOOK_C,2025-04-08
TXN0004631898,APP011,2025-03-05,settled,721111.02,USD,LATAM,CP0094,SWAP,TDR0069,BOOK_C,2025-12-25
TXN0004790447,APP014,2026-02-07,pending,93443.34,JPY,AMER,CP0260,OPTION,TDR0118,BOOK_A,2025-05-04
TXN0002820726,APP010,2025-01-03,reversed,404761.65,AUD,APAC,CP0345,EQUITY,TDR0038,BOOK_B,2025-12-06
TXN0008022079,APP001,2025-10-04,settled,438140.52,EUR,LATAM,CP0441,EQUITY,TDR0026,BOOK_C,2025-06-20
TXN0005884790,APP007,2025-03-28,reversed,99040.82,CHF,LATAM,CP0202,EQUITY,TDR0030,BOOK_A,2025-04-27
TXN0003130171,APP004,2025-10-23,settled,171727.71,EUR,APAC,CP0288,FX,TDR0025,BOOK_D,2025-04-13
TXN0005758198,APP001,2025-05-30,pending,336011.57,JPY,LATAM,CP0254,EQUITY,TDR0145,BOOK_B,2025-10-10
TXN0005077269,APP011,2025-07-06,reversed,220308.12,GBP,LATAM,CP0033,SWAP,TDR0059,BOOK_A,2026-02-14
TXN0005617805,APP012,2026-01-22,failed,269937.58,USD,APAC,CP0497,EQUITY,TDR0118,BOOK_D,2025-12-24
TXN0003630658,APP018,2025-07-24,failed,190934.94,JPY,AMER,CP0463,FX,TDR0074,BOOK_C,2025-08-23
TXN0002212607,APP008,2025-12-26,failed,893962.16,AUD,APAC,CP0417,SWAP,TDR0076,BOOK_B,2025-08-12
TXN0005907973,APP006,2025-05-26,failed,235577.04,AUD,APAC,CP0338,FX,TDR0119,BOOK_C,2025-06-22
TXN0008140063,APP001,2025-10-24,reversed,263133.81,USD,AMER,CP0137,OPTION,TDR0130,BOOK_A,2025-02-18
TXN0003692877,APP005,2025-08-01,failed,434792.46,USD,LATAM,CP0445,SWAP,TDR0145,BOOK_A,2025-11-01
TXN0009138580,APP004,2025-04-30,active,278395.27,USD,APAC,CP0391,OPTION,TDR0092,BOOK_D,2025-12-05
TXN0006018975,APP015,2025-08-30,pending,188976.68,GBP,EMEA,CP0023,BOND,TDR0064,BOOK_A,2026-02-14
TXN0006729735,APP019,2025-10-30,reversed,333449.8,GBP,AMER,CP0499,SWAP,TDR0036,BOOK_C,2026-04-03
TXN0003264817,APP019,2026-02-25,settled,72466.57,AUD,LATAM,CP0127,EQUITY,TDR0186,BOOK_D,2025-11-26
TXN0009432486,APP016,2026-03-30,reversed,76114.87,GBP,APAC,CP0287,FUTURE,TDR0069,BOOK_B,2025-04-02
TXN0000966956,APP008,2025-05-28,failed,913615.17,CHF,LATAM,CP0068,FX,TDR0110,BOOK_B,2025-10-26
TXN0007657778,APP001,2025-07-10,pending,292846.33,JPY,APAC,CP0052,SWAP,TDR0049,BOOK_A,2025-12-31
TXN0009160869,APP002,2025-10-31,failed,577107.42,EUR,AMER,CP0315,SWAP,TDR0200,BOOK_A,2025-06-24
TXN0004008492,APP012,2025-09-09,reversed,94980.92,EUR,APAC,CP0028,OPTION,TDR0172,BOOK_B,2025-05-23
TXN0002794452,APP002,2026-02-02,failed,376361.28,AUD,APAC,CP0369,BOND,TDR0104,BOOK_C,2025-09-30
TXN0001644073,APP006,2025-02-18,settled,676846.65,GBP,AMER,CP0130,FX,TDR0192,BOOK_B,2025-03-07
TXN0000632085,APP012,2026-02-27,reversed,581061.96,GBP,APAC,CP0209,BOND,TDR0114,BOOK_B,2025-08-29
TXN0001495493,APP003,2025-11-17,active,438272.29,USD,EMEA,CP0340,EQUITY,TDR0138,BOOK_A,2025-12-30
TXN0007081200,APP018,2025-08-01,settled,753232.22,CHF,LATAM,CP0150,EQUITY,TDR0093,BOOK_D,2026-03-21
TXN0008783790,APP001,2026-01-17,settled,122252.45,AUD,EMEA,CP0012,BOND,TDR0111,BOOK_B,2026-01-03
TXN0005398119,APP017,2025-11-11,settled,438780.46,CHF,LATAM,CP0125,SWAP,TDR0101,BOOK_C,2025-05-08
TXN0009107491,APP017,2026-03-09,settled,312644.7,EUR,AMER,CP0319,OPTION,TDR0165,BOOK_B,2026-02-01
TXN0006693848,APP007,2025-03-30,reversed,388288.41,GBP,LATAM,CP0195,FUTURE,TDR0080,BOOK_B,2026-03-29
TXN0002242862,APP017,2025-12-15,settled,765882.03,JPY,AMER,CP0032,SWAP,TDR0163,BOOK_A,2025-03-12
TXN0008066293,APP007,2025-09-29,active,615556.59,AUD,APAC,CP0164,EQUITY,TDR0028,BOOK_A,2025-02-14
TXN0007736389,APP007,2025-10-10,reversed,982238.6,CHF,AMER,CP0210,FX,TDR0156,BOOK_D,2025-08-14
TXN0006572316,APP013,2025-03-06,failed,66946.75,JPY,AMER,CP0313,OPTION,TDR0197,BOOK_C,2026-01-29
TXN0002290813,APP007,2025-11-29,failed,857140.39,EUR,APAC,CP0288,FUTURE,TDR0071,BOOK_C,2025-09-02
TXN0008857595,APP003,2025-07-17,failed,110985.26,USD,AMER,CP0154,FX,TDR0048,BOOK_A,2025-07-17
TXN0003821452,APP005,2025-04-06,active,34475.96,EUR,LATAM,CP0237,SWAP,TDR0055,BOOK_A,2026-01-07
TXN0002656230,APP014,2025-05-06,settled,194889.63,AUD,LATAM,CP0411,SWAP,TDR0116,BOOK_A,2025-01-26
TXN0008365297,APP016,2025-05-27,pending,447476.75,GBP,APAC,CP0402,FUTURE,TDR0029,BOOK_B,2026-03-21
TXN0003859228,APP016,2025-01-10,reversed,705381.1,EUR,LATAM,CP0111,FX,TDR0082,BOOK_C,2025-02-04
TXN0001470793,APP015,2025-04-09,pending,112734.56,CHF,LATAM,CP0228,FUTURE,TDR0017,BOOK_B,2025-04-18
TXN0003488234,APP002,2026-02-11,settled,424550.6,USD,APAC,CP0465,FUTURE,TDR0135,BOOK_B,2025-01-18
TXN0001332746,APP019,2025-08-18,settled,532531.4,JPY,APAC,CP0335,BOND,TDR0073,BOOK_B,2025-05-29
TXN0008763182,APP017,2025-01-07,reversed,466492.55,GBP,APAC,CP0247,FX,TDR0066,BOOK_B,2025-06-21
TXN0002310695,APP016,2025-07-15,settled,839290.12,JPY,APAC,CP0126,BOND,TDR0069,BOOK_B,2025-04-15
TXN0003741918,APP016,2025-07-21,settled,96736.02,JPY,APAC,CP0484,FUTURE,TDR0199,BOOK_D,2025-07-28
TXN0008135640,APP010,2025-08-13,pending,61698.06,AUD,AMER,CP0217,BOND,TDR0072,BOOK_D,2025-06-16
TXN0002337950,APP020,2025-10-24,reversed,808362.37,AUD,AMER,CP0204,FX,TDR0053,BOOK_B,2025-08-24
TXN0002182991,APP020,2025-07-02,failed,137075.38,GBP,AMER,CP0264,FUTURE,TDR0019,BOOK_C,2025-01-07
TXN0005112250,APP012,2025-10-25,reversed,46278.92,JPY,APAC,CP0061,EQUITY,TDR0194,BOOK_A,2026-03-12
TXN0008646785,APP010,2025-08-31,failed,173836.01,AUD,APAC,CP0484,FUTURE,TDR0113,BOOK_D,2025-08-07
TXN0002972107,APP006,2025-05-07,pending,994034.66,EUR,LATAM,CP0117,OPTION,TDR0125,BOOK_A,2026-03-31
TXN0004012686,APP018,2025-03-05,settled,574772.98,JPY,EMEA,CP0337,SWAP,TDR0197,BOOK_B,2025-06-24
TXN0008664610,APP002,2025-12-15,pending,4767.92,USD,APAC,CP0246,OPTION,TDR0136,BOOK_B,2025-07-01
TXN0004376136,APP017,2025-12-17,active,726220.22,JPY,LATAM,CP0118,SWAP,TDR0073,BOOK_A,2025-01-05
TXN0005170514,APP003,2025-08-19,pending,687541.87,GBP,APAC,CP0414,BOND,TDR0087,BOOK_D,2025-08-08
TXN0000988183,APP003,2025-03-16,active,501955.68,CHF,LATAM,CP0340,EQUITY,TDR0197,BOOK_C,2025-11-22
TXN0003225378,APP019,2025-12-05,reversed,605988.4,AUD,EMEA,CP0489,SWAP,TDR0198,BOOK_B,2025-10-24
TXN0009182201,APP008,2026-01-08,pending,946276.2,AUD,EMEA,CP0051,OPTION,TDR0014,BOOK_B,2025-06-30
TXN0003525344,APP014,2025-11-18,reversed,700160.31,JPY,LATAM,CP0317,SWAP,TDR0091,BOOK_B,2025-08-15
TXN0003003480,APP015,2025-07-03,reversed,65095.11,AUD,EMEA,CP0236,EQUITY,TDR0048,BOOK_D,2025-08-02
TXN0001159114,APP015,2025-04-15,active,978540.2,USD,AMER,CP0331,BOND,TDR0045,BOOK_A,2025-07-28
TXN0005588259,APP006,2026-03-16,settled,876566.26,AUD,APAC,CP0407,BOND,TDR0191,BOOK_A,2026-01-10
TXN0006410118,APP014,2025-09-17,active,964644.02,USD,AMER,CP0351,EQUITY,TDR0089,BOOK_C,2025-09-24
TXN0002538066,APP013,2025-07-09,failed,165515.83,CHF,APAC,CP0231,OPTION,TDR0136,BOOK_B,2025-02-16
TXN0007424686,APP019,2025-05-04,active,78722.24,EUR,EMEA,CP0057,OPTION,TDR0038,BOOK_D,2025-06-01
TXN0009464180,APP005,2025-12-20,pending,387820.23,EUR,LATAM,CP0375,EQUITY,TDR0174,BOOK_D,2025-06-23
TXN0006195080,APP005,2026-01-21,pending,768288.08,JPY,APAC,CP0225,EQUITY,TDR0126,BOOK_B,2025-07-28
TXN0002018712,APP008,2026-02-26,reversed,529850.08,AUD,APAC,CP0400,OPTION,TDR0063,BOOK_C,2026-04-02
TXN0005933861,APP013,2025-12-26,settled,269415.41,EUR,AMER,CP0206,BOND,TDR0093,BOOK_C,2025-02-17
TXN0009128012,APP016,2025-04-11,settled,171646.62,GBP,AMER,CP0306,FX,TDR0063,BOOK_C,2026-01-23
TXN0001486715,APP008,2025-01-02,pending,629143.34,AUD,EMEA,CP0443,EQUITY,TDR0070,BOOK_C,2026-03-10
TXN0000779124,APP012,2025-04-05,pending,722479.67,JPY,APAC,CP0420,BOND,TDR0060,BOOK_C,2025-08-19
TXN0002158405,APP002,2026-01-30,failed,103378.09,USD,AMER,CP0050,BOND,TDR0184,BOOK_D,2025-12-23
TXN0008705924,APP014,2025-03-15,settled,451261.84,CHF,APAC,CP0132,OPTION,TDR0060,BOOK_B,2025-09-02
TXN0007606842,APP011,2026-03-16,active,615074.54,CHF,AMER,CP0025,SWAP,TDR0064,BOOK_B,2026-03-31
TXN0003473604,APP007,2025-12-23,settled,618869.72,USD,APAC,CP0448,FUTURE,TDR0004,BOOK_B,2025-07-30
TXN0001138717,APP017,2025-10-13,pending,668487.56,JPY,LATAM,CP0020,EQUITY,TDR0094,BOOK_C,2025-12-07
TXN0004819269,APP007,2025-03-13,reversed,26025.52,EUR,APAC,CP0051,BOND,TDR0031,BOOK_D,2025-10-22
TXN0003352920,APP015,2025-05-21,failed,365770.42,USD,EMEA,CP0242,EQUITY,TDR0122,BOOK_D,2025-07-16
TXN0008062253,APP015,2026-01-14,active,482137.07,EUR,APAC,CP0393,EQUITY,TDR0177,BOOK_D,2025-03-15
TXN0009006202,APP014,2025-04-24,active,80011.97,AUD,LATAM,CP0366,BOND,TDR0090,BOOK_D,2025-04-27
TXN0001068643,APP016,2026-02-15,reversed,217009.37,GBP,EMEA,CP0151,FX,TDR0135,BOOK_C,2025-11-11
TXN0007949042,APP009,2025-02-13,failed,568314.73,EUR,APAC,CP0308,FX,TDR0090,BOOK_D,2025-07-12
TXN0006328411,APP019,2025-03-25,reversed,309630.66,EUR,AMER,CP0416,SWAP,TDR0055,BOOK_B,2026-02-11
TXN0001206905,APP012,2025-05-11,pending,593613.33,JPY,LATAM,CP0002,BOND,TDR0113,BOOK_B,2025-09-14
TXN0004203906,APP001,2025-03-30,failed,592931.0,AUD,AMER,CP0393,OPTION,TDR0035,BOOK_B,2025-05-09
TXN0003868509,APP014,2025-06-04,active,258108.47,AUD,AMER,CP0389,FUTURE,TDR0177,BOOK_B,2026-01-27
TXN0005507462,APP015,2025-04-25,pending,832433.85,CHF,LATAM,CP0345,EQUITY,TDR0055,BOOK_C,2025-10-21
TXN0004666016,APP014,2025-05-14,active,871585.81,AUD,AMER,CP0267,OPTION,TDR0110,BOOK_D,2025-03-13
TXN0005489017,APP006,2026-04-09,reversed,37212.63,CHF,AMER,CP0209,FX,TDR0125,BOOK_A,2025-10-14
TXN0001604154,APP018,2025-02-05,pending,193286.27,CHF,LATAM,CP0166,SWAP,TDR0007,BOOK_C,2025-03-09
TXN0002520899,APP019,2026-04-10,reversed,282488.45,GBP,LATAM,CP0013,FX,TDR0027,BOOK_A,2025-06-24
TXN0007776253,APP007,2025-06-06,settled,456.37,GBP,EMEA,CP0269,FX,TDR0196,BOOK_A,2026-02-13
TXN0006226905,APP006,2025-10-24,pending,762842.29,JPY,AMER,CP0127,FUTURE,TDR0163,BOOK_C,2026-03-07
TXN0005942782,APP017,2025-12-20,pending,949931.83,CHF,APAC,CP0132,OPTION,TDR0159,BOOK_B,2025-01-06
TXN0006239254,APP003,2025-01-03,pending,252530.43,USD,APAC,CP0284,FUTURE,TDR0152,BOOK_A,2025-02-08
TXN0002986567,APP010,2025-01-08,failed,928361.47,USD,APAC,CP0226,SWAP,TDR0042,BOOK_A,2025-11-06
TXN0002949401,APP016,2025-09-12,pending,854716.64,USD,LATAM,CP0292,FX,TDR0139,BOOK_B,2025-06-02
TXN0001122155,APP014,2026-02-04,failed,555967.31,JPY,APAC,CP0316,OPTION,TDR0011,BOOK_B,2025-08-07
TXN0000463315,APP020,2025-09-13,pending,361897.44,AUD,EMEA,CP0115,BOND,TDR0160,BOOK_D,2025-06-20
TXN0009463652,APP018,2025-09-11,failed,710016.96,EUR,AMER,CP0286,FX,TDR0123,BOOK_B,2025-08-30
TXN0008847819,APP006,2025-01-29,reversed,680610.96,USD,APAC,CP0475,SWAP,TDR0013,BOOK_C,2025-04-26
TXN0001377114,APP010,2026-02-18,pending,731594.0,AUD,APAC,CP0201,SWAP,TDR0122,BOOK_D,2026-01-19
TXN0005990606,APP007,2025-10-02,reversed,64008.43,CHF,EMEA,CP0033,EQUITY,TDR0148,BOOK_B,2025-10-15
TXN0000664196,APP008,2025-12-27,active,595306.45,USD,EMEA,CP0404,OPTION,TDR0057,BOOK_D,2025-04-02
TXN0005991245,APP014,2025-03-31,settled,797873.64,USD,LATAM,CP0498,SWAP,TDR0134,BOOK_D,2025-08-13
TXN0002981364,APP002,2026-02-16,failed,20392.0,JPY,AMER,CP0477,SWAP,TDR0035,BOOK_C,2025-12-13
TXN0006897627,APP015,2025-07-17,settled,708173.72,AUD,AMER,CP0300,FUTURE,TDR0077,BOOK_B,2025-02-03
TXN0009572705,APP004,2025-03-10,settled,542145.55,JPY,APAC,CP0176,EQUITY,TDR0085,BOOK_D,2025-03-10
TXN0003759409,APP012,2026-03-25,pending,753338.52,GBP,AMER,CP0392,EQUITY,TDR0147,BOOK_D,2025-12-05
TXN0009123305,APP001,2025-09-15,active,206918.89,AUD,EMEA,CP0339,BOND,TDR0110,BOOK_B,2025-10-13
TXN0001814647,APP006,2026-02-27,pending,613845.74,USD,APAC,CP0006,BOND,TDR0183,BOOK_A,2025-04-12
TXN0002025035,APP001,2025-01-07,failed,598949.76,CHF,EMEA,CP0425,EQUITY,TDR0105,BOOK_C,2026-01-18
TXN0005324635,APP003,2025-10-03,pending,466804.69,CHF,LATAM,CP0256,OPTION,TDR0031,BOOK_B,2025-05-17
TXN0001667847,APP020,2025-04-12,reversed,976691.05,EUR,EMEA,CP0084,EQUITY,TDR0088,BOOK_D,2025-03-28
TXN0002436579,APP016,2025-01-23,active,220887.07,GBP,AMER,CP0472,BOND,TDR0193,BOOK_A,2026-02-01
TXN0001888749,APP006,2026-01-05,failed,381930.42,GBP,LATAM,CP0371,SWAP,TDR0106,BOOK_D,2025-08-16
TXN0000456825,APP008,2026-02-13,pending,66104.86,USD,EMEA,CP0058,BOND,TDR0004,BOOK_B,2025-01-10
TXN0008584868,APP004,2025-08-18,failed,645228.07,EUR,APAC,CP0101,FUTURE,TDR0146,BOOK_D,2025-10-23
TXN0005773087,APP020,2026-03-03,reversed,357526.32,USD,LATAM,CP0040,FUTURE,TDR0024,BOOK_C,2025-12-30
TXN0006576249,APP009,2025-01-30,failed,492006.16,GBP,AMER,CP0328,OPTION,TDR0035,BOOK_B,2026-03-11
TXN0003350084,APP001,2025-05-04,settled,470624.6,EUR,EMEA,CP0117,BOND,TDR0171,BOOK_D,2026-02-04
TXN0002763542,APP006,2025-02-13,active,92076.46,AUD,LATAM,CP0255,SWAP,TDR0082,BOOK_B,2025-12-14
TXN0005884486,APP003,2025-04-11,reversed,225849.92,CHF,AMER,CP0128,OPTION,TDR0149,BOOK_D,2025-05-01
TXN0003062334,APP013,2025-11-18,reversed,260609.97,JPY,AMER,CP0017,FX,TDR0175,BOOK_B,2025-06-16
TXN0000789466,APP017,2025-03-31,reversed,940304.33,GBP,LATAM,CP0358,BOND,TDR0032,BOOK_A,2025-01-17
TXN0004714441,APP010,2025-05-13,failed,215186.71,GBP,AMER,CP0039,EQUITY,TDR0131,BOOK_B,2025-06-14
TXN0003598062,APP020,2025-01-08,pending,422903.93,EUR,APAC,CP0089,OPTION,TDR0138,BOOK_D,2025-04-22
TXN0009128483,APP007,2025-08-03,failed,733012.53,AUD,AMER,CP0210,EQUITY,TDR0119,BOOK_A,2025-11-06
TXN0007578456,APP004,2025-02-23,pending,114612.76,GBP,LATAM,CP0150,EQUITY,TDR0022,BOOK_D,2026-04-05
TXN0000285046,APP010,2025-03-10,pending,712301.55,GBP,AMER,CP0112,FX,TDR0045,BOOK_B,2025-05-13
TXN0005765084,APP020,2025-01-11,failed,368981.0,USD,AMER,CP0225,SWAP,TDR0162,BOOK_A,2025-08-27
TXN0004809017,APP002,2025-12-18,settled,762096.47,GBP,AMER,CP0058,FUTURE,TDR0080,BOOK_C,2025-05-20
TXN0006676390,APP010,2025-11-24,active,509452.62,GBP,LATAM,CP0257,FUTURE,TDR0159,BOOK_B,2025-03-16
TXN0008684926,APP012,2026-03-04,failed,399157.88,USD,APAC,CP0372,SWAP,TDR0072,BOOK_A,2025-09-06
TXN0003433442,APP012,2025-10-19,active,510668.65,JPY,AMER,CP0086,OPTION,TDR0163,BOOK_A,2025-09-08
TXN0005550317,APP006,2025-04-28,active,345229.85,AUD,LATAM,CP0118,OPTION,TDR0147,BOOK_A,2025-09-06
TXN0004196010,APP014,2025-10-02,settled,250512.04,JPY,EMEA,CP0316,FUTURE,TDR0191,BOOK_A,2025-08-22
TXN0002137314,APP002,2025-12-09,active,198226.79,CHF,AMER,CP0219,FUTURE,TDR0037,BOOK_D,2026-04-03
TXN0009221781,APP009,2025-01-11,reversed,416633.13,AUD,EMEA,CP0146,FUTURE,TDR0063,BOOK_D,2025-06-09
TXN0008249830,APP012,2025-03-18,active,619537.78,AUD,AMER,CP0419,FX,TDR0064,BOOK_B,2025-06-23
TXN0004051437,APP012,2025-08-12,active,618820.24,USD,EMEA,CP0046,BOND,TDR0016,BOOK_C,2025-07-21
TXN0006399177,APP020,2025-05-04,failed,886342.89,AUD,EMEA,CP0357,SWAP,TDR0131,BOOK_B,2025-09-28
TXN0005883489,APP017,2025-08-05,settled,191590.97,CHF,LATAM,CP0144,FX,TDR0101,BOOK_B,2025-07-01
TXN0002638164,APP015,2025-03-05,failed,620862.58,CHF,APAC,CP0378,BOND,TDR0148,BOOK_C,2025-05-21
TXN0004143284,APP011,2025-07-25,pending,830875.61,AUD,AMER,CP0304,SWAP,TDR0088,BOOK_C,2025-04-01
TXN0009649057,APP010,2026-01-08,active,128037.96,EUR,AMER,CP0399,EQUITY,TDR0083,BOOK_C,2025-12-23
TXN0004525823,APP011,2026-03-23,settled,910518.66,JPY,EMEA,CP0306,EQUITY,TDR0100,BOOK_C,2026-01-27
TXN0005482712,APP014,2026-01-14,pending,792744.58,CHF,APAC,CP0223,FX,TDR0050,BOOK_B,2025-03-19
TXN0003916222,APP007,2025-11-17,pending,567041.13,GBP,EMEA,CP0405,FX,TDR0081,BOOK_C,2025-06-09
TXN0003201264,APP012,2025-10-05,pending,749151.41,JPY,EMEA,CP0435,OPTION,TDR0159,BOOK_B,2026-01-18
TXN0007178425,APP014,2025-03-23,active,999667.33,GBP,AMER,CP0202,OPTION,TDR0030,BOOK_B,2025-11-18
TXN0002282404,APP014,2026-04-01,pending,437372.63,JPY,AMER,CP0361,FUTURE,TDR0088,BOOK_D,2025-10-01
TXN0000885435,APP016,2025-10-09,reversed,595808.61,AUD,EMEA,CP0323,BOND,TDR0196,BOOK_C,2025-09-07
TXN0007932259,APP010,2025-11-22,reversed,388310.55,USD,EMEA,CP0484,BOND,TDR0040,BOOK_C,2025-05-11
TXN0006624771,APP007,2025-07-22,reversed,234120.94,GBP,EMEA,CP0343,FUTURE,TDR0162,BOOK_A,2026-02-09
TXN0003990806,APP008,2026-02-22,failed,901121.71,AUD,EMEA,CP0350,SWAP,TDR0111,BOOK_C,2025-02-25
TXN0006456731,APP016,2025-05-27,active,780652.51,JPY,EMEA,CP0471,BOND,TDR0176,BOOK_C,2025-01-11
TXN0000163008,APP002,2026-01-21,settled,303001.34,GBP,EMEA,CP0073,FX,TDR0175,BOOK_D,2025-03-08
TXN0002582733,APP002,2025-09-06,pending,903247.8,GBP,EMEA,CP0040,SWAP,TDR0036,BOOK_A,2025-09-03
TXN0000460684,APP006,2025-01-21,reversed,585941.18,USD,AMER,CP0436,FUTURE,TDR0068,BOOK_D,2026-02-19
TXN0001121478,APP002,2025-05-04,failed,1271.46,GBP,APAC,CP0135,SWAP,TDR0086,BOOK_C,2025-11-28
TXN0004898610,APP008,2025-05-11,reversed,719192.19,JPY,EMEA,CP0270,BOND,TDR0159,BOOK_B,2026-01-21
TXN0009742296,APP001,2025-05-02,settled,900320.09,EUR,APAC,CP0201,EQUITY,TDR0189,BOOK_B,2025-08-16
TXN0008856844,APP003,2025-02-13,reversed,218590.57,USD,AMER,CP0082,SWAP,TDR0076,BOOK_B,2025-12-09
TXN0008509911,APP004,2025-07-16,failed,911619.58,GBP,EMEA,CP0433,BOND,TDR0012,BOOK_B,2026-01-23
TXN0001164322,APP015,2025-02-22,settled,277066.28,GBP,LATAM,CP0171,SWAP,TDR0122,BOOK_C,2025-06-12
