transaction_id,application_id,business_date,status,amount,currency,region,counterparty_id,product_code,trader_id,book,value_date
TXN0007313993,APP001,2025-11-26,pending,951771.83,CHF,EMEA,CP0476,FUTURE,TDR0179,BOOK_B,2025-11-26
TXN0006136446,APP004,2026-01-26,failed,494608.05,GBP,AMER,CP0468,EQUITY,TDR0108,BOOK_B,2026-03-27
TXN0008343411,APP014,2025-05-07,pending,657964.01,GBP,AMER,CP0383,FUTURE,TDR0103,BOOK_A,2025-08-10
TXN0008480709,APP014,2025-07-05,reversed,58979.03,AUD,EMEA,CP0482,FUTURE,TDR0096,BOOK_C,2025-05-13
TXN0002451914,APP010,2025-02-25,reversed,19802.97,AUD,LATAM,CP0149,BOND,TDR0073,BOOK_C,2025-01-05
TXN0004287161,APP015,2025-08-28,settled,421198.17,GBP,APAC,CP0061,OPTION,TDR0105,BOOK_A,2025-10-28
TXN0008981845,APP017,2026-03-05,reversed,578614.23,EUR,EMEA,CP0490,FX,TDR0167,BOOK_C,2026-03-21
TXN0003295128,APP003,2026-01-24,failed,355642.38,AUD,LATAM,CP0251,FUTURE,TDR0181,BOOK_A,2025-05-20
TXN0002137156,APP002,2025-05-08,active,319938.48,JPY,APAC,CP0238,FUTURE,TDR0109,BOOK_C,2026-01-26
TXN0009717394,APP006,2025-07-07,active,183655.38,USD,APAC,CP0164,EQUITY,TDR0078,BOOK_C,2025-10-13
TXN0008137210,APP019,2025-10-31,pending,949383.68,JPY,APAC,CP0419,SWAP,TDR0111,BOOK_A,2025-08-02
TXN0008825866,APP015,2025-01-07,active,301345.65,CHF,LATAM,CP0263,SWAP,TDR0082,BOOK_D,2025-12-11
TXN0004215141,APP011,2025-01-31,active,967246.59,JPY,APAC,CP0008,FUTURE,TDR0174,BOOK_D,2026-02-25
TXN0005252141,APP008,2025-02-08,settled,366960.46,AUD,APAC,CP0235,OPTION,TDR0022,BOOK_C,2025-05-08
TXN0008185041,APP004,2026-04-03,active,164334.71,JPY,LATAM,CP0334,BOND,TDR0116,BOOK_D,2025-07-13
TXN0007318391,APP009,2025-07-18,settled,671336.57,CHF,APAC,CP0094,FUTURE,TDR0016,BOOK_A,2025-03-01
TXN0008792689,APP020,2025-07-17,settled,576576.94,CHF,AMER,CP0313,FUTURE,TDR0166,BOOK_C,2025-03-18
TXN0005933501,APP014,2025-10-27,active,268542.6,GBP,APAC,CP0127,OPTION,TDR0077,BOOK_D,2025-02-12
TXN0008333312,APP011,2025-06-14,failed,437079.15,CHF,AMER,CP0220,FX,TDR0175,BOOK_D,2025-04-25
TXN0002655641,APP012,2026-02-04,reversed,675447.35,JPY,LATAM,CP0256,FX,TDR0034,BOOK_D,2025-05-24
TXN0006155688,APP009,2025-08-08,settled,305270.88,GBP,EMEA,CP0347,FX,TDR0188,BOOK_A,2025-05-05
TXN0002935927,APP008,2025-12-17,settled,602948.61,USD,APAC,CP0151,OPTION,TDR0030,BOOK_D,2026-04-12
TXN0009795392,APP012,2025-05-18,failed,116174.37,USD,LATAM,CP0014,FX,TDR0021,BOOK_C,2025-05-24
TXN0009902370,APP010,2025-04-24,reversed,412348.16,GBP,EMEA,CP0117,FUTURE,TDR0110,BOOK_D,2025-02-12
TXN0000797239,APP020,2025-11-27,failed,201425.78,CHF,AMER,CP0421,FUTURE,TDR0009,BOOK_C,2025-11-04
TXN0001201983,APP005,2025-03-02,failed,765627.98,JPY,APAC,CP0401,SWAP,TDR0159,BOOK_D,2025-05-15
TXN0001226329,APP010,2026-01-19,pending,377836.27,USD,EMEA,CP0069,FX,TDR0128,BOOK_C,2025-09-03
TXN0006110816,APP012,2025-09-09,active,299922.12,CHF,APAC,CP0377,FX,TDR0107,BOOK_C,2025-12-05
TXN0008032824,APP014,2025-09-23,active,834107.45,GBP,AMER,CP0462,FX,TDR0173,BOOK_C,2026-01-10
TXN0009368601,APP013,2025-06-18,reversed,260562.57,EUR,LATAM,CP0459,EQUITY,TDR0085,BOOK_A,2025-12-23
TXN0003367202,APP001,2026-01-04,settled,131321.01,CHF,EMEA,CP0478,FUTURE,TDR0089,BOOK_B,2026-02-09
TXN0003854950,APP015,2025-08-29,settled,963468.36,CHF,AMER,CP0387,FUTURE,TDR0164,BOOK_B,2025-12-27
TXN0009604956,APP011,2025-12-17,reversed,392802.11,CHF,APAC,CP0318,FX,TDR0174,BOOK_B,2025-10-14
TXN0004347712,APP002,2025-02-08,settled,986574.38,CHF,LATAM,CP0343,FUTURE,TDR0135,BOOK_B,2025-07-29
TXN0003139148,APP009,2025-12-27,reversed,992213.68,JPY,LATAM,CP0342,OPTION,TDR0159,BOOK_D,2025-01-22
TXN0008040210,APP005,2025-02-06,reversed,842382.84,GBP,LATAM,CP0055,EQUITY,TDR0024,BOOK_B,2026-02-13
TXN0005355041,APP013,2026-01-17,reversed,631317.85,AUD,APAC,CP0314,EQUITY,TDR0176,BOOK_A,2025-10-10
TXN0004058138,APP010,2025-06-12,settled,431498.05,AUD,LATAM,CP0232,OPTION,TDR0126,BOOK_C,2025-04-09
TXN0000916192,APP002,2025-12-07,active,36738.34,GBP,AMER,CP0039,EQUITY,TDR0147,BOOK_C,2026-03-08
TXN0008923052,APP011,2026-03-16,active,750360.08,EUR,EMEA,CP0203,EQUITY,TDR0075,BOOK_A,2025-09-29
TXN0000409152,APP014,2025-11-02,active,948495.8,CHF,APAC,CP0259,FX,TDR0072,BOOK_C,2025-05-05
TXN0000494832,APP007,2025-08-07,failed,84007.08,AUD,APAC,CP0451,SWAP,TDR0143,BOOK_C,2025-06-17
TXN0003139573,APP016,2025-07-07,settled,994856.89,CHF,APAC,CP0484,OPTION,TDR0014,BOOK_A,2025-11-01
TXN0007358701,APP002,2026-03-27,settled,643051.91,AUD,LATAM,CP0423,FUTURE,TDR0089,BOOK_B,2025-10-21
TXN0002385343,APP015,2025-03-17,active,28896.77,USD,APAC,CP0043,EQUITY,TDR0047,BOOK_B,2026-01-24
TXN0006188073,APP019,2025-03-14,active,689955.83,EUR,EMEA,CP0291,SWAP,TDR0010,BOOK_D,2025-07-06
TXN0000208246,APP015,2025-05-01,failed,158613.28,CHF,EMEA,CP0086,EQUITY,TDR0092,BOOK_A,2025-09-10
TXN0008846857,APP005,2025-02-28,active,810785.2,AUD,APAC,CP0255,SWAP,TDR0181,BOOK_D,2025-04-13
TXN0003039230,APP001,2025-03-05,active,719535.0,AUD,AMER,CP0418,BOND,TDR0032,BOOK_D,2025-08-04
TXN0000669475,APP010,2025-09-07,pending,188924.15,AUD,AMER,CP0108,SWAP,TDR0017,BOOK_C,2025-08-15
TXN0002572784,APP020,2025-06-14,settled,885861.9,JPY,LATAM,CP0239,FUTURE,TDR0189,BOOK_A,2026-02-01
TXN0004719200,APP018,2025-12-09,pending,864586.26,AUD,APAC,CP0113,BOND,TDR0055,BOOK_C,2026-03-09
TXN0000554994,APP010,2025-06-04,pending,16694.4,EUR,AMER,CP0375,EQUITY,TDR0159,BOOK_C,2026-03-13
TXN0008136235,APP007,2025-06-12,active,704285.81,GBP,EMEA,CP0041,SWAP,TDR0132,BOOK_D,2025-09-21
TXN0004415658,APP009,2025-09-28,active,445465.05,EUR,LATAM,CP0067,FX,TDR0166,BOOK_B,2025-01-29
TXN0001499070,APP005,2025-04-10,active,872216.75,USD,LATAM,CP0327,OPTION,TDR0038,BOOK_B,2026-03-17
TXN0009978579,APP016,2025-09-22,settled,46051.33,EUR,LATAM,CP0186,OPTION,TDR0145,BOOK_D,2025-01-20
TXN0008822932,APP006,2026-01-20,failed,641637.24,EUR,EMEA,CP0073,FX,TDR0020,BOOK_A,2025-05-12
TXN0002039616,APP009,2025-12-09,failed,549909.55,USD,APAC,CP0254,FX,TDR0115,BOOK_A,2025-08-21
TXN0004043417,APP014,2025-04-05,reversed,22740.81,USD,AMER,CP0282,EQUITY,TDR0095,BOOK_B,2026-03-05
TXN0006710056,APP008,2026-02-01,settled,779088.08,GBP,AMER,CP0169,OPTION,TDR0055,BOOK_C,2025-03-24
TXN0003895535,APP019,2025-04-15,settled,147265.35,CHF,EMEA,CP0225,FX,TDR0136,BOOK_D,2025-04-11
TXN0001136128,APP011,2025-01-31,reversed,262213.85,EUR,LATAM,CP0189,OPTION,TDR0101,BOOK_D,2025-10-04
TXN0005436275,APP002,2025-11-22,pending,398651.86,AUD,EMEA,CP0440,FX,TDR0198,BOOK_A,2026-02-04
TXN0008077677,APP018,2025-07-02,pending,846479.83,GBP,APAC,CP0052,EQUITY,TDR0007,BOOK_A,2025-06-30
TXN0003218995,APP008,2025-10-18,settled,313779.64,JPY,EMEA,CP0027,EQUITY,TDR0191,BOOK_B,2025-11-10
TXN0001189532,APP012,2025-11-22,pending,395009.45,JPY,APAC,CP0137,BOND,TDR0193,BOOK_D,2025-11-23
TXN0003333184,APP012,2025-06-05,pending,284614.11,GBP,EMEA,CP0135,EQUITY,TDR0024,BOOK_B,2025-11-03
TXN0001004536,APP014,2026-02-08,failed,444256.76,JPY,AMER,CP0052,BOND,TDR0181,BOOK_A,2025-09-14
TXN0004153294,APP018,2026-01-26,settled,818875.11,AUD,AMER,CP0201,BOND,TDR0149,BOOK_B,2025-01-14
TXN0002672270,APP005,2025-10-28,pending,516511.58,AUD,APAC,CP0185,SWAP,TDR0037,BOOK_C,2025-02-24
TXN0009286617,APP003,2025-09-06,reversed,962417.17,EUR,LATAM,CP0117,SWAP,TDR0071,BOOK_B,2025-06-27
TXN0006556828,APP001,2025-06-16,failed,918940.14,USD,AMER,CP0020,EQUITY,TDR0004,BOOK_C,2025-04-05
TXN0004448172,APP018,2025-12-25,pending,277255.35,CHF,LATAM,CP0374,OPTION,TDR0188,BOOK_B,2025-12-07
TXN0008524790,APP008,2025-11-08,active,609130.46,JPY,LATAM,CP0277,EQUITY,TDR0075,BOOK_B,2025-02-21
TXN0009568069,APP004,2025-04-24,pending,140922.6,EUR,AMER,CP0436,EQUITY,TDR0074,BOOK_B,2025-02-03
TXN0003153928,APP013,2025-03-07,settled,628194.86,JPY,AMER,CP0307,SWAP,TDR0028,BOOK_C,2025-11-04
TXN0001047626,APP020,2025-07-17,reversed,180896.09,EUR,LATAM,CP0470,BOND,TDR0129,BOOK_A,2026-01-13
TXN0001853490,APP019,2025-02-05,pending,970840.68,JPY,LATAM,CP0219,FUTURE,TDR0117,BOOK_B,2025-11-24
TXN0001330530,APP002,2025-07-10,reversed,499221.98,CHF,LATAM,CP0064,BOND,TDR0094,BOOK_B,2025-12-27
TXN0009635905,APP001,2026-01-29,settled,638527.71,EUR,APAC,CP0115,OPTION,TDR0169,BOOK_C,2025-11-21
TXN0002874017,APP011,2025-06-11,active,909679.79,EUR,EMEA,CP0409,BOND,TDR0083,BOOK_B,2026-02-24
TXN0009568898,APP008,2026-03-30,pending,554463.07,JPY,EMEA,CP0084,OPTION,TDR0040,BOOK_C,2025-02-22
TXN0005204767,APP011,2025-10-18,settled,309221.62,CHF,EMEA,CP0184,SWAP,TDR0077,BOOK_C,2025-03-26
TXN0001795047,APP007,2025-09-17,settled,691435.43,USD,AMER,CP0007,SWAP,TDR0197,BOOK_C,2025-03-27
TXN0005810213,APP006,2025-03-16,failed,695007.83,GBP,APAC,CP0109,FX,TDR0200,BOOK_D,2026-04-05
TXN0001733285,APP011,2025-06-10,reversed,737920.8,AUD,AMER,CP0020,EQUITY,TDR0154,BOOK_B,2025-03-31
TXN0009558287,APP016,2025-11-25,failed,589686.51,JPY,AMER,CP0200,SWAP,TDR0005,BOOK_B,2025-09-20
TXN0009077494,APP005,2025-06-13,settled,963331.83,EUR,AMER,CP0435,SWAP,TDR0048,BOOK_A,2025-12-10
TXN0006452301,APP004,2026-01-30,active,429735.9,AUD,APAC,CP0398,SWAP,TDR0125,BOOK_A,2025-08-23
TXN0003407248,APP001,2025-10-01,active,3070.89,USD,EMEA,CP0107,EQUITY,TDR0004,BOOK_D,2025-03-26
TXN0000560666,APP009,2025-01-30,reversed,916806.87,CHF,APAC,CP0139,FX,TDR0117,BOOK_B,2026-01-25
TXN0007877328,APP015,2025-05-05,reversed,635196.12,EUR,EMEA,CP0423,BOND,TDR0117,BOOK_D,2025-05-11
TXN0001020316,APP004,2025-06-25,active,90313.45,AUD,APAC,CP0276,FX,TDR0085,BOOK_C,2025-04-16
TXN0003281569,APP013,2025-06-13,settled,810426.78,AUD,APAC,CP0076,EQUITY,TDR0197,BOOK_D,2025-07-22
TXN0008895830,APP016,2025-12-05,pending,679001.38,AUD,AMER,CP0349,BOND,TDR0006,BOOK_C,2025-10-31
TXN0001271809,APP016,2025-09-18,pending,752952.5,GBP,AMER,CP0499,SWAP,TDR0137,BOOK_B,2025-03-25
TXN0001819416,APP004,2025-09-17,failed,191410.59,EUR,APAC,CP0432,SWAP,TDR0099,BOOK_B,2025-01-09
TXN0006962241,APP004,2025-03-09,active,676449.38,JPY,APAC,CP0471,SWAP,TDR0147,BOOK_B,2025-01-21
TXN0003403152,APP007,2025-08-22,pending,3163.03,GBP,LATAM,CP0423,EQUITY,TDR0141,BOOK_B,2025-01-25
TXN0004042159,APP014,2026-02-06,failed,984026.47,EUR,LATAM,CP0230,FX,TDR0017,BOOK_C,2026-03-18
TXN0000137319,APP009,2026-03-18,reversed,984214.61,GBP,LATAM,CP0141,FUTURE,TDR0125,BOOK_B,2025-11-04
TXN0007645798,APP015,2025-02-18,reversed,513880.89,CHF,EMEA,CP0049,EQUITY,TDR0146,BOOK_D,2025-10-03
TXN0001300606,APP015,2026-02-24,active,662964.44,GBP,LATAM,CP0075,FUTURE,TDR0156,BOOK_D,2025-07-30
TXN0000135143,APP009,2025-03-18,reversed,459618.33,JPY,LATAM,CP0236,FX,TDR0139,BOOK_B,2026-02-12
TXN0002637254,APP018,2026-03-06,reversed,497124.91,EUR,EMEA,CP0464,FUTURE,TDR0061,BOOK_B,2025-09-12
TXN0006954169,APP013,2025-09-11,pending,645955.2,USD,EMEA,CP0035,FX,TDR0095,BOOK_C,2025-06-28
TXN0002075867,APP018,2025-02-26,pending,731359.75,USD,AMER,CP0460,FX,TDR0109,BOOK_A,2026-04-01
TXN0005880775,APP010,2025-08-05,reversed,947706.07,CHF,APAC,CP0205,FUTURE,TDR0152,BOOK_D,2025-05-17
TXN0004030997,APP008,2026-03-13,pending,211361.54,GBP,APAC,CP0441,SWAP,TDR0038,BOOK_C,2025-12-15
TXN0005892753,APP016,2025-10-11,active,531261.77,CHF,LATAM,CP0495,OPTION,TDR0165,BOOK_C,2026-03-12
TXN0006445357,APP017,2025-09-05,settled,860996.29,EUR,APAC,CP0468,FX,TDR0057,BOOK_B,2026-04-08
TXN0008331598,APP002,2025-11-17,failed,117086.53,JPY,LATAM,CP0054,FX,TDR0039,BOOK_A,2025-01-23
TXN0001131054,APP020,2025-05-25,reversed,886465.8,USD,LATAM,CP0157,BOND,TDR0045,BOOK_A,2025-09-24
TXN0007917365,APP006,2025-03-06,reversed,222922.42,EUR,APAC,CP0469,BOND,TDR0159,BOOK_C,2026-04-08
TXN0006586558,APP013,2025-08-15,failed,703762.61,CHF,EMEA,CP0367,SWAP,TDR0048,BOOK_A,2025-07-12
TXN0003637826,APP011,2025-01-06,settled,390803.82,USD,LATAM,CP0344,FX,TDR0036,BOOK_A,2025-03-05
TXN0002176608,APP012,2025-06-19,settled,510084.88,EUR,APAC,CP0017,FUTURE,TDR0128,BOOK_D,2025-06-01
TXN0000520068,APP020,2026-01-30,pending,400458.81,AUD,EMEA,CP0053,OPTION,TDR0070,BOOK_B,2025-06-25
TXN0009708375,APP018,2025-05-22,settled,458963.23,EUR,LATAM,CP0345,SWAP,TDR0019,BOOK_D,2025-11-02
TXN0008309203,APP003,2025-03-21,active,527830.86,AUD,LATAM,CP0106,OPTION,TDR0174,BOOK_B,2025-12-18
TXN0003846385,APP006,2025-08-23,active,570765.61,EUR,EMEA,CP0457,BOND,TDR0095,BOOK_D,2025-01-26
TXN0000876304,APP016,2025-06-14,pending,813449.48,CHF,AMER,CP0459,FX,TDR0054,BOOK_A,2026-03-02
TXN0004998032,APP005,2025-04-03,active,98867.91,AUD,LATAM,CP0138,EQUITY,TDR0144,BOOK_D,2025-03-02
TXN0000230781,APP015,2025-01-03,failed,926790.81,USD,EMEA,CP0323,BOND,TDR0031,BOOK_D,2026-03-30
TXN0005836734,APP012,2025-02-22,settled,113360.74,EUR,EMEA,CP0253,SWAP,TDR0141,BOOK_B,2025-09-15
TXN0001727131,APP010,2026-02-04,settled,540733.3,CHF,LATAM,CP0351,FUTURE,TDR0040,BOOK_C,2025-02-13
TXN0008035440,APP016,2025-03-27,failed,722652.94,GBP,APAC,CP0087,SWAP,TDR0197,BOOK_B,2025-04-27
TXN0003485279,APP012,2025-08-25,failed,990979.62,JPY,AMER,CP0161,FX,TDR0040,BOOK_B,2025-08-21
TXN0008832818,APP003,2025-12-13,pending,586749.22,CHF,EMEA,CP0069,OPTION,TDR0152,BOOK_A,2025-08-15
TXN0009703990,APP017,2025-01-18,pending,534666.02,JPY,LATAM,CP0237,OPTION,TDR0106,BOOK_A,2025-03-06
TXN0000616982,APP011,2025-08-17,settled,337061.84,EUR,EMEA,CP0339,EQUITY,TDR0094,BOOK_A,2026-02-21
TXN0007884955,APP011,2025-06-26,active,24372.45,JPY,AMER,CP0011,FUTURE,TDR0196,BOOK_B,2025-03-12
TXN0003260378,APP015,2025-11-26,settled,580865.29,CHF,LATAM,CP0352,BOND,TDR0041,BOOK_B,2026-03-08
TXN0001247208,APP003,2025-01-19,settled,807966.99,GBP,APAC,CP0124,BOND,TDR0026,BOOK_A,2026-01-21
TXN0004393488,APP020,2026-03-19,pending,962894.44,JPY,AMER,CP0146,BOND,TDR0057,BOOK_B,2026-01-23
TXN0006099677,APP014,2025-12-08,reversed,457788.52,EUR,EMEA,CP0448,BOND,TDR0067,BOOK_B,2025-02-27
TXN0003030966,APP018,2025-01-25,settled,523961.55,AUD,LATAM,CP0121,FUTURE,TDR0137,BOOK_B,2026-01-22
TXN0006716454,APP017,2025-09-16,settled,848253.11,JPY,AMER,CP0086,SWAP,TDR0090,BOOK_D,2026-03-25
TXN0005044945,APP001,2026-01-12,pending,98294.04,GBP,LATAM,CP0465,SWAP,TDR0094,BOOK_C,2025-05-25
TXN0009362373,APP006,2025-04-09,active,375486.51,EUR,EMEA,CP0131,BOND,TDR0090,BOOK_A,2025-08-23
TXN0001317835,APP007,2026-04-12,failed,469354.3,USD,AMER,CP0023,SWAP,TDR0056,BOOK_A,2025-07-24
TXN0005261836,APP013,2025-05-02,settled,731592.75,EUR,EMEA,CP0450,FUTURE,TDR0188,BOOK_C,2025-11-18
TXN0004655994,APP003,2025-05-17,settled,134323.87,USD,AMER,CP0267,SWAP,TDR0182,BOOK_B,2026-02-19
TXN0008356292,APP015,2025-06-21,settled,107023.84,AUD,LATAM,CP0323,EQUITY,TDR0175,BOOK_A,2025-06-15
TXN0002399798,APP001,2025-08-10,settled,984472.57,GBP,EMEA,CP0269,OPTION,TDR0008,BOOK_C,2025-12-12
TXN0008937171,APP017,2025-12-15,settled,897695.22,AUD,EMEA,CP0451,EQUITY,TDR0002,BOOK_B,2025-09-07
TXN0000923020,APP007,2025-09-19,pending,915971.66,EUR,AMER,CP0464,FX,TDR0183,BOOK_D,2025-12-26
TXN0009799939,APP012,2025-05-23,pending,510254.03,USD,EMEA,CP0376,FX,TDR0016,BOOK_D,2025-05-24
TXN0001705213,APP008,2026-01-17,active,148864.76,JPY,LATAM,CP0132,BOND,TDR0165,BOOK_B,2025-06-08
TXN0005477626,APP017,2026-03-11,settled,863186.67,USD,LATAM,CP0302,BOND,TDR0175,BOOK_A,2025-03-19
TXN0007900766,APP013,2025-06-13,pending,399831.68,AUD,EMEA,CP0222,EQUITY,TDR0046,BOOK_C,2025-09-11
TXN0002137558,APP013,2025-04-03,active,511943.14,EUR,EMEA,CP0305,OPTION,TDR0002,BOOK_D,2025-06-13
TXN0006111525,APP002,2025-10-19,active,6063.63,EUR,APAC,CP0303,EQUITY,TDR0049,BOOK_C,2025-10-28
TXN0007381539,APP020,2025-07-21,reversed,679468.21,AUD,APAC,CP0177,EQUITY,TDR0003,BOOK_C,2025-04-17
TXN0000116550,APP002,2025-06-01,failed,933544.18,USD,LATAM,CP0460,EQUITY,TDR0133,BOOK_B,2026-03-09
TXN0006306960,APP007,2026-03-26,pending,932883.99,GBP,AMER,CP0140,OPTION,TDR0116,BOOK_C,2025-03-13
TXN0003418139,APP018,2026-02-22,active,347427.06,JPY,AMER,CP0358,SWAP,TDR0151,BOOK_D,2026-02-15
TXN0005846138,APP002,2025-08-27,reversed,673348.21,GBP,LATAM,CP0134,OPTION,TDR0065,BOOK_A,2025-12-04
TXN0006440783,APP008,2026-01-30,active,658983.49,CHF,APAC,CP0030,SWAP,TDR0194,BOOK_D,2025-10-29
TXN0006206744,APP018,2025-02-08,failed,558083.5,GBP,LATAM,CP0287,FUTURE,TDR0164,BOOK_B,2025-10-17
TXN0009250077,APP008,2026-03-09,failed,867661.15,JPY,LATAM,CP0101,BOND,TDR0039,BOOK_B,2025-06-14
TXN0006988074,APP014,2025-09-22,settled,642090.64,JPY,LATAM,CP0225,FX,TDR0020,BOOK_C,2025-12-14
TXN0005895337,APP015,2025-01-15,reversed,756714.81,CHF,AMER,CP0271,SWAP,TDR0181,BOOK_A,2026-01-16
TXN0001838741,APP003,2025-02-04,settled,75617.17,GBP,APAC,CP0031,SWAP,TDR0097,BOOK_A,2025-09-12
TXN0004783248,APP012,2026-02-11,active,739268.86,USD,AMER,CP0489,FUTURE,TDR0174,BOOK_D,2025-09-27
TXN0005721862,APP001,2026-02-19,active,859546.18,AUD,AMER,CP0214,FUTURE,TDR0177,BOOK_D,2025-07-25
TXN0001941414,APP004,2025-06-04,active,611369.7,JPY,LATAM,CP0409,FX,TDR0198,BOOK_C,2025-08-11
TXN0007298785,APP015,2026-02-14,settled,668785.82,AUD,AMER,CP0370,EQUITY,TDR0153,BOOK_C,2025-05-26
TXN0007386144,APP014,2025-11-05,failed,268785.75,JPY,EMEA,CP0199,OPTION,TDR0019,BOOK_A,2025-10-19
TXN0002314135,APP016,2025-01-27,pending,100394.88,EUR,AMER,CP0078,FX,TDR0087,BOOK_A,2026-02-14
TXN0000671893,APP011,2025-10-16,failed,984572.46,JPY,EMEA,CP0052,BOND,TDR0155,BOOK_D,2025-02-25
